h,result
0,979
1,979
2,978
3,978
4,978
5,978
6,978
7,977
8,977
9,977
10,977
11,977
12,979
13,978
14,973
15,976
16,976
17,977
18,976
19,976
20,976
21,976
22,976
23,978
24,977
25,977
26,977
27,977
28,972
29,975
30,976
31,975
32,975
33,975
34,981
35,977
36,976
37,976
38,976
39,976
40,976
41,976
42,971
43,974
44,974
45,979
46,976
47,975
48,975
49,975
50,975
51,975
52,975
53,975
54,974
55,970
56,978
57,975
58,974
59,974
60,974
61,975
62,974
63,974
64,973
65,971
66,961
67,975
68,974
69,975
70,974
71,967
72,947
73,976
74,975
75,975
76,972
77,957
78,938
79,967
80,976
81,975
82,970
83,919
84,932
85,959
86,976
87,974
88,965
89,901
90,923
91,949
92,976
93,973
94,952
95,895
96,913
97,938
98,970
99,970
100,924
101,879
102,895
103,917
104,937
105,966
106,956
107,858
108,869
109,877
110,898
111,916
112,944
113,897
114,828
115,833
116,842
117,839
118,834
119,793
120,641
121,633
122,687
123,688
124,699
125,696
126,694
127,693
128,694
129,653
130,691
131,629
132,616
133,609
134,622
135,698
136,698
137,698
138,721
139,695
140,692
141,708
142,708
143,703
144,702
145,649
146,733
147,734
148,649
149,619
150,617
151,609
152,619
153,659
154,662
155,673
156,682
157,665
158,645
159,644
160,682
161,693
162,685
163,698
164,707
165,701
166,686
167,697
168,701
169,746
170,750
171,751
172,750
173,750
174,736
175,749
176,751
177,753
178,752
179,753
180,755
181,749
182,749
183,748
184,747
185,746
186,746
187,744
188,729
189,731
190,734
191,734
192,734
193,736
194,735
195,711
196,711
197,716
198,720
199,722
200,724
201,709
202,692
203,685
204,700
205,705
206,709
207,710
208,685
209,672
210,664
211,676
212,687
213,691
214,683
215,664
216,652
217,642
218,650
219,665
220,672
221,651
222,636
223,626
224,618
225,613
226,640
227,636
228,618
229,606
230,597
231,591
232,581
233,609
234,591
235,580
236,569
237,562
238,555
239,550
240,543
241,708
242,777
243,827
244,870
245,917
246,911
247,823
248,846
249,871
250,896
251,923
252,956
253,962
254,860
255,874
256,895
257,917
258,942
259,973
260,972
261,949
262,887
263,906
264,928
265,953
266,976
267,977
268,968
269,908
270,916
271,937
272,962
273,979
274,977
275,975
276,960
277,923
278,945
279,970
280,979
281,978
282,976
283,972
284,942
285,953
286,972
287,978
288,978
289,976
290,975
291,968
292,959
293,977
294,977
295,976
296,976
297,976
298,975
299,973
300,976
301,976
302,975
303,975
304,975
305,975
306,975
307,975
308,975
309,974
310,978
311,975
312,975
313,975
314,975
315,971
316,974
317,978
318,975
319,975
320,975
321,975
322,973
323,973
324,977
325,975
326,976
327,976
328,971
329,974
330,974
331,973
332,975
333,976
334,976
335,974
336,974
337,974
338,974
339,975
340,976
341,972
342,975
343,974
344,974
345,974
346,978
347,977
348,975
349,975
350,975
351,974
352,975
353,979
354,972
355,975
356,975
357,975
358,975
359,975
